iter	Accuracy	MultiClass
2571	0.9947368421	0.04878447946
2572	0.9947368421	0.04877569893
2573	0.9947368421	0.04875774024
2574	0.9947368421	0.04873264973
2575	0.9947368421	0.04872516097
2576	0.9947368421	0.04871502849
2577	0.9947368421	0.04870630794
2578	0.9947368421	0.04870168608
2579	0.9947368421	0.04868949285
2580	0.9947368421	0.04868185125
2581	0.9947368421	0.04861774564
2582	0.9947368421	0.04860862646
2583	0.9947368421	0.04857871573
2584	0.9947368421	0.04857304178
2585	0.9947368421	0.04856745737
2586	0.9947368421	0.04856063027
2587	0.9947368421	0.04854459187
2588	0.9947368421	0.04853528737
2589	0.9947368421	0.04852996009
2590	0.9947368421	0.04852499431
2591	0.9947368421	0.04851261623
2592	0.9947368421	0.04850277286
2593	0.9947368421	0.04849634653
2594	0.9947368421	0.04849443368
2595	0.9947368421	0.04847361987
2596	0.9947368421	0.04846812526
2597	0.9947368421	0.04841714722
2598	0.9947368421	0.04841624497
2599	0.9947368421	0.04840954742
2600	0.9947368421	0.04839785082
2601	0.9947368421	0.04839109666
2602	0.9947368421	0.04838263405
2603	0.9947368421	0.04837520787
2604	0.9947368421	0.04835908487
2605	0.9947368421	0.04835271954
2606	0.9947368421	0.04833834664
2607	0.9947368421	0.04829494757
2608	0.9947368421	0.04828814675
2609	0.9947368421	0.0482801164
2610	0.9947368421	0.04825679988
2611	0.9947368421	0.04819688904
2612	0.9947368421	0.04818239508
2613	0.9947368421	0.04815582492
2614	0.9947368421	0.048145183
2615	0.9947368421	0.04814282568
2616	0.9947368421	0.04813885389
2617	0.9947368421	0.04812934284
2618	0.9947368421	0.04812171897
2619	0.9947368421	0.04810691846
2620	0.9947368421	0.04809475203
2621	0.9947368421	0.04808503035
2622	0.9947368421	0.04806389319
2623	0.9947368421	0.0480462376
2624	0.9947368421	0.04803048897
2625	0.9947368421	0.04802109595
2626	0.9947368421	0.04798649972
2627	0.9947368421	0.04797648113
2628	0.9947368421	0.04796455535
2629	0.9947368421	0.04795954213
2630	0.9947368421	0.04794590548
2631	0.9947368421	0.04793635886
2632	0.9947368421	0.04792509955
2633	0.9947368421	0.04791149695
2634	0.9947368421	0.0479091433
2635	0.9947368421	0.04790060288
2636	0.9947368421	0.04789291582
2637	0.9947368421	0.04789063152
2638	0.9947368421	0.04786622178
2639	0.9947368421	0.04784964125
2640	0.9947368421	0.04782786898
2641	0.9947368421	0.04781973906
2642	0.9947368421	0.04781300414
2643	0.9947368421	0.04780490573
2644	0.9947368421	0.04778832948
2645	0.9947368421	0.0477819048
2646	0.9947368421	0.04777129509
2647	0.9947368421	0.04775560805
2648	0.9947368421	0.04774183069
2649	0.9947368421	0.04773606089
2650	0.9947368421	0.04772147893
2651	0.9947368421	0.0477120985
2652	0.9947368421	0.04770782758
2653	0.9947368421	0.04769753302
2654	0.9947368421	0.04767085301
2655	0.9947368421	0.04766546905
2656	0.9947368421	0.04765121333
2657	0.9947368421	0.04763289869
2658	0.9947368421	0.04761554329
2659	0.9947368421	0.04760850524
2660	0.9947368421	0.04760326867
2661	0.9947368421	0.04759890355
2662	0.9947368421	0.04758303636
2663	0.9947368421	0.04757599498
2664	0.9947368421	0.04756600267
2665	0.9947368421	0.04756093955
2666	0.9947368421	0.04755654432
2667	0.9947368421	0.04754450665
2668	0.9947368421	0.04752094196
2669	0.9947368421	0.0474857255
2670	0.9947368421	0.04747920491
2671	0.9947368421	0.04746655835
2672	0.9947368421	0.04744021099
2673	0.9947368421	0.04743271769
2674	0.9947368421	0.04742963024
2675	0.9947368421	0.04739833011
2676	0.9947368421	0.04738982972
2677	0.9947368421	0.04737146581
2678	0.9947368421	0.04735500069
2679	0.9947368421	0.04734727913
2680	0.9947368421	0.04733686301
2681	0.9947368421	0.04732648232
2682	0.9947368421	0.0473189272
2683	0.9947368421	0.0473116976
2684	0.9947368421	0.04730110285
2685	0.9947368421	0.04729336563
2686	0.9947368421	0.04728629152
2687	0.9947368421	0.04727052489
2688	0.9947368421	0.04726797072
2689	0.9947368421	0.04725964478
2690	0.9947368421	0.0472384045
2691	0.9947368421	0.04719615925
2692	0.9947368421	0.04719437519
2693	0.9947368421	0.04719052957
2694	0.9947368421	0.04718282425
2695	0.9947368421	0.04718030966
2696	0.9947368421	0.04715615419
2697	0.9947368421	0.04714186502
2698	0.9947368421	0.04710279355
2699	0.9947368421	0.04709249226
2700	0.9947368421	0.04707766338
2701	0.9947368421	0.04706698919
2702	0.9947368421	0.04705473726
2703	0.9947368421	0.0470193306
2704	0.9947368421	0.04701280901
2705	0.9947368421	0.04699893841
2706	0.9947368421	0.04698905845
2707	0.9947368421	0.04697147047
2708	0.9947368421	0.04696194774
2709	0.9947368421	0.04695740378
2710	0.9947368421	0.0469435842
2711	0.9947368421	0.04694040316
2712	0.9947368421	0.04692471832
2713	0.9947368421	0.04691381496
2714	0.9947368421	0.04691098213
2715	0.9947368421	0.04690644551
2716	0.9947368421	0.04689369882
2717	0.9947368421	0.04686316133
2718	0.9947368421	0.04685078095
2719	0.9947368421	0.04684348738
2720	0.9947368421	0.04683762879
2721	0.9947368421	0.04681336876
2722	0.9947368421	0.04680371023
2723	0.9947368421	0.04678030878
2724	0.9947368421	0.04677007977
2725	0.9947368421	0.04676091207
2726	0.9947368421	0.04674985138
2727	0.9947368421	0.04673135836
2728	0.9947368421	0.04672716553
2729	0.9947368421	0.04671880025
2730	0.9947368421	0.04671595043
2731	0.9947368421	0.04671328405
2732	0.9947368421	0.04670582216
2733	0.9947368421	0.04670064814
2734	0.9947368421	0.0466824528
2735	0.9947368421	0.04667475953
2736	0.9947368421	0.04665263652
2737	0.9947368421	0.04663705993
2738	0.9947368421	0.04661063645
2739	0.9947368421	0.04660278474
2740	0.9947368421	0.04660058643
2741	0.9947368421	0.04659807939
2742	0.9947368421	0.04658445429
2743	0.9947368421	0.0465816013
2744	0.9947368421	0.0465771332
2745	0.9947368421	0.04656625819
2746	0.9947368421	0.04653445683
2747	0.9947368421	0.04651157943
2748	0.9947368421	0.04650631217
2749	0.9947368421	0.0465021363
2750	0.9947368421	0.04647989674
2751	0.9947368421	0.04647719758
2752	0.9947368421	0.04646519246
2753	0.9947368421	0.04645467439
2754	0.9947368421	0.04644940321
2755	0.9947368421	0.04644403061
2756	0.9947368421	0.04643786464
2757	0.9947368421	0.04643612844
2758	0.9947368421	0.04643492746
2759	0.9947368421	0.0464238993
2760	0.9947368421	0.04640962738
2761	0.9947368421	0.04640416666
2762	0.9947368421	0.04640120907
2763	0.9947368421	0.04639547158
2764	0.9947368421	0.04637719097
2765	0.9947368421	0.04637244029
2766	0.9947368421	0.04634387994
2767	0.9947368421	0.04633568419
2768	0.9947368421	0.04631231066
2769	0.9947368421	0.04630280851
2770	0.9947368421	0.04629996444
2771	0.9947368421	0.0462971425
2772	0.9947368421	0.04627019268
2773	0.9947368421	0.04626303861
2774	0.9947368421	0.04625144183
2775	0.9947368421	0.04624531203
2776	0.9947368421	0.04623828994
2777	0.9947368421	0.04622912365
2778	0.9947368421	0.0462253245
2779	0.9947368421	0.04622014353
2780	0.9947368421	0.04621738965
2781	0.9947368421	0.04621453745
2782	0.9947368421	0.04621007527
2783	0.9947368421	0.04618155953
2784	0.9947368421	0.04617863907
2785	0.9947368421	0.04617655924
2786	0.9947368421	0.04617345245
2787	0.9947368421	0.04616744621
2788	0.9947368421	0.04615050791
2789	0.9947368421	0.04614111009
2790	0.9947368421	0.04613284134
2791	0.9947368421	0.04613127612
2792	0.9947368421	0.04611996265
2793	0.9947368421	0.04611744936
2794	0.9947368421	0.04610782652
2795	0.9947368421	0.04610299975
2796	0.9947368421	0.04609530809
2797	0.9947368421	0.04608489154
2798	0.9947368421	0.04607797024
2799	0.9947368421	0.04606521647
2800	0.9947368421	0.04606309179
2801	0.9947368421	0.04605463716
2802	0.9947368421	0.04604961165
2803	0.9947368421	0.04603801547
2804	0.9947368421	0.04602618971
2805	0.9947368421	0.04601811248
2806	0.9947368421	0.04600852539
2807	0.9947368421	0.04599558543
2808	0.9947368421	0.04598900696
2809	0.9947368421	0.04598065497
2810	0.9947368421	0.04592593349
2811	0.9947368421	0.04592035949
2812	0.9947368421	0.04591286728
2813	0.9947368421	0.04588841994
2814	0.9947368421	0.04588022069
2815	0.9947368421	0.04585624255
2816	0.9947368421	0.04583973646
2817	0.9947368421	0.04583574312
2818	0.9947368421	0.04581154284
2819	0.9947368421	0.04580130037
2820	0.9947368421	0.04579660715
2821	0.9947368421	0.04579260855
2822	0.9947368421	0.04576423792
2823	0.9947368421	0.045760168
2824	0.9947368421	0.04573961067
2825	0.9947368421	0.04573445043
2826	0.9947368421	0.04572096744
2827	0.9947368421	0.04571660411
2828	0.9947368421	0.04564946739
2829	0.9947368421	0.0456486739
2830	0.9947368421	0.04564544782
2831	0.9947368421	0.04563628998
2832	0.9947368421	0.04562370071
2833	0.9947368421	0.04559275793
2834	0.9947368421	0.04558534534
2835	0.9947368421	0.04557438471
2836	0.9947368421	0.04557138077
2837	0.9947368421	0.04556225939
2838	0.9947368421	0.04555719544
2839	0.9947368421	0.04555110619
2840	0.9947368421	0.04553486654
2841	0.9947368421	0.04553146943
2842	0.9947368421	0.04551938336
2843	0.9947368421	0.04551564781
2844	0.9947368421	0.04549523014
2845	0.9947368421	0.04548494621
2846	0.9947368421	0.04548167209
2847	0.9947368421	0.04547818225
2848	0.9947368421	0.04547508673
2849	0.9947368421	0.04546556619
2850	0.9947368421	0.04545863385
2851	0.9947368421	0.04544521642
2852	0.9947368421	0.04542078863
2853	0.9947368421	0.04540973203
2854	0.9947368421	0.04540441352
2855	0.9947368421	0.04539726177
2856	0.9947368421	0.04538609345
2857	0.9947368421	0.0453775294
2858	0.9947368421	0.04537139375
2859	0.9947368421	0.04536357433
2860	0.9947368421	0.04535834223
2861	0.9947368421	0.0453501549
2862	0.9947368421	0.04534610502
2863	0.9947368421	0.04534176106
2864	0.9947368421	0.04533034567
2865	0.9947368421	0.0453255528
2866	0.9947368421	0.04531129478
2867	0.9947368421	0.04530192018
2868	0.9947368421	0.04528260378
2869	0.9947368421	0.04527665352
2870	0.9947368421	0.04526326277
2871	0.9947368421	0.0452590776
2872	0.9947368421	0.04525592102
2873	0.9947368421	0.04525239503
2874	0.9947368421	0.04523587165
2875	0.9947368421	0.0452172319
2876	0.9947368421	0.04519486338
2877	0.9947368421	0.04518838224
2878	0.9947368421	0.04517589644
2879	0.9947368421	0.04516976723
2880	0.9947368421	0.04515144133
2881	0.9947368421	0.04514493092
2882	0.9947368421	0.04513825641
2883	0.9947368421	0.04512993932
2884	0.9947368421	0.04512615922
2885	0.9947368421	0.04511644339
2886	0.9947368421	0.04510557641
2887	0.9947368421	0.04509322245
2888	0.9947368421	0.04507964164
2889	0.9947368421	0.04505825018
2890	0.9947368421	0.04504289177
2891	0.9947368421	0.04503883181
2892	0.9947368421	0.04502875403
2893	0.9947368421	0.0450225263
2894	0.9947368421	0.04500606678
2895	0.9947368421	0.04499919673
2896	0.9947368421	0.04499528072
2897	0.9947368421	0.04499221296
2898	0.9947368421	0.04498613708
2899	0.9947368421	0.04496185133
2900	0.9947368421	0.04495294055
2901	0.9947368421	0.04493572041
2902	0.9947368421	0.04490819213
2903	0.9947368421	0.04489612567
2904	0.9947368421	0.04489009826
2905	0.9947368421	0.04487548354
2906	0.9947368421	0.04485487403
2907	0.9947368421	0.04482838508
2908	0.9947368421	0.04481174621
2909	0.9947368421	0.04480580108
2910	0.9947368421	0.04480245203
2911	0.9947368421	0.04477929114
2912	0.9947368421	0.04477000221
2913	0.9947368421	0.04474676016
2914	0.9947368421	0.04473937733
2915	0.9947368421	0.04471320749
2916	0.9947368421	0.04468757118
2917	0.9947368421	0.0446676937
2918	0.9947368421	0.04465380482
2919	0.9947368421	0.04464481386
2920	0.9947368421	0.04463270549
2921	0.9947368421	0.04461343136
2922	0.9947368421	0.04460905842
2923	0.9947368421	0.04458700255
2924	0.9947368421	0.04458428266
2925	0.9947368421	0.04456934122
2926	0.9947368421	0.04454836617
2927	0.9947368421	0.04452412465
2928	0.9947368421	0.04451879
2929	0.9947368421	0.04451349268
2930	0.9947368421	0.04450987795
2931	0.9947368421	0.04450236936
2932	0.9947368421	0.04449110059
2933	0.9947368421	0.04448278411
2934	0.9947368421	0.04447625688
2935	0.9947368421	0.04446312473
2936	0.9947368421	0.04445703363
2937	0.9947368421	0.04444232178
2938	0.9947368421	0.04442733473
2939	0.9947368421	0.04442375653
2940	0.9947368421	0.04440490398
2941	0.9947368421	0.04439915162
2942	0.9947368421	0.04438457281
2943	0.9947368421	0.04437921832
2944	0.9947368421	0.04437842499
2945	0.9947368421	0.0443492255
2946	0.9947368421	0.04434184378
2947	0.9947368421	0.04433984272
2948	0.9947368421	0.04433359506
2949	0.9947368421	0.04433013735
2950	0.9947368421	0.04432514206
2951	0.9947368421	0.04431599604
2952	0.9947368421	0.04430715812
2953	0.9947368421	0.04430165544
2954	0.9947368421	0.0442920397
2955	0.9947368421	0.04428843234
2956	0.9947368421	0.04428313933
2957	0.9947368421	0.04426572439
2958	0.9947368421	0.04425971543
2959	0.9947368421	0.04425595977
2960	0.9947368421	0.04423041502
2961	0.9947368421	0.04421511132
2962	0.9947368421	0.0442117835
2963	0.9947368421	0.04420669005
2964	0.9947368421	0.04419387212
2965	0.9947368421	0.04417328616
2966	0.9947368421	0.04416580227
2967	0.9947368421	0.04415947824
2968	0.9947368421	0.04415343397
2969	0.9947368421	0.04414823171
2970	0.9947368421	0.0441475359
2971	0.9947368421	0.04413712484
2972	0.9947368421	0.04412055275
2973	0.9947368421	0.04411495034
2974	0.9947368421	0.04410963461
2975	0.9947368421	0.0441043562
2976	0.9947368421	0.04410117983
2977	0.9947368421	0.04409482839
2978	0.9947368421	0.04409103435
2979	0.9947368421	0.04408830761
2980	0.9947368421	0.0440766685
2981	0.9947368421	0.0440715669
2982	0.9947368421	0.0440628769
2983	0.9947368421	0.04405641176
2984	0.9947368421	0.04403891939
2985	0.9947368421	0.04402214929
2986	0.9947368421	0.04401181214
2987	0.9947368421	0.04400665839
2988	0.9947368421	0.04399597633
2989	0.9947368421	0.0439870587
2990	0.9947368421	0.04398230944
2991	0.9947368421	0.04397316085
2992	0.9947368421	0.04396272344
2993	0.9947368421	0.04395707368
2994	0.9947368421	0.04393575091
2995	0.9947368421	0.04392863963
2996	0.9947368421	0.04392178061
2997	0.9947368421	0.04391259931
2998	0.9947368421	0.04390983876
2999	0.9947368421	0.04390663548
3000	0.9947368421	0.04388983356
3001	0.9947368421	0.04386883995
3002	0.9947368421	0.04385809032
3003	0.9947368421	0.04385448115
3004	0.9947368421	0.04385193617
3005	0.9947368421	0.04384404532
3006	0.9947368421	0.04383620211
3007	0.9947368421	0.0438268038
3008	0.9947368421	0.04381523454
3009	0.9947368421	0.04380774586
3010	0.9947368421	0.0437994464
3011	0.9947368421	0.0437970828
3012	0.9947368421	0.04379338398
3013	0.9947368421	0.04378921155
3014	0.9947368421	0.04378690146
3015	0.9947368421	0.04377972204
3016	0.9947368421	0.04377833183
3017	0.9947368421	0.0437733756
3018	0.9947368421	0.04376932079
3019	0.9947368421	0.04376678152
3020	0.9947368421	0.04375799366
3021	0.9947368421	0.04373949237
3022	0.9947368421	0.04373681682
3023	0.9947368421	0.04373535991
3024	0.9947368421	0.04371703843
3025	0.9947368421	0.04371321336
3026	0.9947368421	0.04370747931
3027	0.9947368421	0.04369431289
3028	0.9947368421	0.04369173772
3029	0.9947368421	0.0436657096
3030	0.9947368421	0.04366308493
3031	0.9947368421	0.0436548009
3032	0.9947368421	0.04364477304
3033	0.9947368421	0.04363559482
3034	0.9947368421	0.04362538654
3035	0.9947368421	0.04361038476
3036	0.9947368421	0.04360612234
3037	0.9947368421	0.04359764816
3038	0.9947368421	0.04359138933
3039	0.9947368421	0.04358493651
3040	0.9947368421	0.04358116131
3041	0.9947368421	0.04357661909
3042	0.9947368421	0.04356373524
3043	0.9947368421	0.04354844648
3044	0.9947368421	0.04354466507
3045	0.9947368421	0.04354308725
3046	0.9947368421	0.04353885572
3047	0.9947368421	0.043531447
3048	0.9947368421	0.04352452268
3049	0.9947368421	0.04351414927
3050	0.9947368421	0.04350887291
3051	0.9947368421	0.04350036804
3052	0.9947368421	0.04348247661
3053	0.9947368421	0.04345181292
3054	0.9947368421	0.04343673953
3055	0.9947368421	0.04342992546
3056	0.9947368421	0.04341729993
3057	0.9947368421	0.04341204677
3058	0.9947368421	0.04340361191
3059	0.9947368421	0.04336419924
3060	0.9947368421	0.04336146161
3061	0.9947368421	0.04335911243
3062	0.9947368421	0.04334543042
3063	0.9947368421	0.04334257515
3064	0.9947368421	0.0433289442
3065	0.9947368421	0.04331913004
3066	0.9947368421	0.04329423787
3067	0.9947368421	0.04327878232
3068	0.9947368421	0.04326353858
3069	0.9947368421	0.04325671903
3070	0.9947368421	0.04325112605
3071	0.9947368421	0.04323997415
3072	0.9947368421	0.04323701252
3073	0.9947368421	0.0432287901
3074	0.9947368421	0.04321173413
3075	0.9947368421	0.04320560232
3076	0.9947368421	0.04318896863
3077	0.9947368421	0.04318198691
3078	0.9947368421	0.04316899315
3079	0.9947368421	0.04316061832
3080	0.9947368421	0.04315931855
3081	0.9947368421	0.04315214986
3082	0.9947368421	0.04314910848
3083	0.9947368421	0.04314082191
3084	0.9947368421	0.04311171843
3085	0.9947368421	0.0431033301
3086	0.9947368421	0.04310134252
3087	0.9947368421	0.04309503122
3088	0.9947368421	0.04309259942
3089	0.9947368421	0.04309145771
3090	0.9947368421	0.0430868466
3091	0.9947368421	0.04307866712
3092	0.9947368421	0.04307410885
3093	0.9947368421	0.04306816454
3094	0.9947368421	0.04306094508
3095	0.9947368421	0.04304968285
3096	0.9947368421	0.04303250619
3097	0.9947368421	0.04302812897
3098	0.9947368421	0.04302020418
3099	0.9947368421	0.04300811751
3100	0.9947368421	0.0430038424
3101	0.9947368421	0.04299901689
3102	0.9947368421	0.04297743728
3103	0.9947368421	0.04297423076
3104	0.9947368421	0.04296898032
3105	0.9947368421	0.04295453204
3106	0.9947368421	0.04294550034
3107	0.9947368421	0.04294400517
3108	0.9947368421	0.04292205754
3109	0.9947368421	0.04291109745
3110	0.9947368421	0.04290710078
3111	0.9947368421	0.04289205827
3112	0.9947368421	0.04288923315
3113	0.9947368421	0.04288755849
3114	0.9947368421	0.04287823941
3115	0.9947368421	0.04287572245
3116	0.9947368421	0.04287270861
3117	0.9947368421	0.04287030803
3118	0.9947368421	0.04285600798
3119	0.9947368421	0.04284614125
3120	0.9947368421	0.04281935144
3121	0.9947368421	0.04280643024
3122	0.9947368421	0.04278809103
3123	0.9947368421	0.04278417157
3124	0.9947368421	0.04277165787
3125	0.9947368421	0.04276872976
3126	0.9947368421	0.04275240389
3127	0.9947368421	0.04274337601
3128	0.9947368421	0.04273487852
3129	0.9947368421	0.04272623294
3130	0.9947368421	0.04272164941
3131	0.9947368421	0.04271885433
3132	0.9947368421	0.04271601226
3133	0.9947368421	0.04271348629
3134	0.9947368421	0.04270547623
3135	0.9947368421	0.04269565074
3136	0.9947368421	0.04268301013
3137	0.9947368421	0.04267827755
3138	0.9947368421	0.0426727866
3139	0.9947368421	0.04266860702
3140	0.9947368421	0.04266455505
3141	0.9947368421	0.0426627315
3142	0.9947368421	0.04263929118
3143	0.9947368421	0.0426330743
3144	0.9947368421	0.04262461123
3145	0.9947368421	0.04262049459
3146	0.9947368421	0.04259819337
3147	0.9947368421	0.04259552601
3148	0.9947368421	0.04257839056
3149	0.9947368421	0.04257614072
3150	0.9947368421	0.0425625218
3151	0.9947368421	0.04255032925
3152	0.9947368421	0.04253990306
3153	0.9947368421	0.04253665279
3154	0.9947368421	0.04252852282
3155	0.9947368421	0.0425254923
3156	0.9947368421	0.04251582122
3157	0.9947368421	0.04251376984
3158	0.9947368421	0.04250690112
3159	0.9947368421	0.04250371459
3160	0.9947368421	0.04249752949
3161	0.9947368421	0.04248511881
3162	0.9947368421	0.04247543814
3163	0.9947368421	0.04247203282
3164	0.9947368421	0.04246856608
3165	0.9947368421	0.04246638962
3166	0.9947368421	0.04246205769
3167	0.9947368421	0.04245926992
3168	0.9947368421	0.04244780948
3169	0.9947368421	0.04243485157
3170	0.9947368421	0.04242907173
3171	0.9947368421	0.04242688968
3172	0.9947368421	0.04242601764
3173	0.9947368421	0.04242119882
3174	0.9947368421	0.0424192971
3175	0.9947368421	0.04240877669
