iter	Passed	Remaining
5562	390077	451362
5563	390148	451293
5564	390231	451238
5565	390306	451173
5566	390381	451109
5567	390455	451043
5568	390528	450976
5569	390609	450919
5570	390677	450846
5571	390747	450776
5572	390816	450704
5573	390884	450632
5574	390959	450567
5575	391034	450503
5576	391120	450451
5577	391198	450390
5578	391276	450328
5579	391346	450259
5580	391436	450211
5581	391531	450170
5582	391599	450097
5583	391671	450029
5584	391744	449962
5585	391816	449894
5586	391885	449823
5587	391961	449760
5588	392031	449689
5589	392108	449627
5590	392178	449556
5591	392247	449485
5592	392320	449418
5593	392395	449354
5594	392467	449285
5595	392535	449213
5596	392607	449144
5597	392676	449074
5598	392747	449004
5599	392816	448933
5600	392887	448863
5601	392955	448791
5602	393024	448720
5603	393099	448654
5604	393179	448596
5605	393257	448535
5606	393383	448529
5607	393515	448528
5608	393632	448512
5609	393751	448497
5610	393829	448436
5611	393905	448373
5612	393980	448308
5613	394060	448249
5614	394154	448206
5615	394259	448175
5616	394359	448138
5617	394443	448084
5618	394520	448021
5619	394606	447969
5620	394680	447903
5621	394756	447839
5622	394824	447766
5623	394895	447697
5624	394962	447623
5625	395028	447549
5626	395107	447489
5627	395181	447422
5628	395249	447349
5629	395316	447275
5630	395387	447207
5631	395456	447135
5632	395526	447065
5633	395593	446991
5634	395662	446919
5635	395732	446848
5636	395804	446781
5637	395873	446709
5638	395945	446640
5639	396019	446574
5640	396093	446509
5641	396188	446467
5642	396266	446405
5643	396338	446337
5644	396408	446266
5645	396479	446197
5646	396544	446121
5647	396608	446044
5648	396675	445970
5649	396742	445896
5650	396811	445824
5651	396881	445754
5652	396952	445684
5653	397024	445616
5654	397098	445550
5655	397166	445477
5656	397236	445407
5657	397305	445336
5658	397384	445275
5659	397449	445199
5660	397515	445124
5661	397581	445050
5662	397654	444982
5663	397721	444908
5664	397801	444849
5665	397868	444776
5666	397936	444702
5667	398002	444628
5668	398066	444551
5669	398132	444475
5670	398199	444402
5671	398264	444326
5672	398328	444249
5673	398395	444175
5674	398465	444105
5675	398533	444031
5676	398608	443967
5677	398680	443899
5678	398749	443827
5679	398813	443750
5680	398881	443677
5681	398949	443604
5682	399026	443542
5683	399105	443481
5684	399172	443407
5685	399238	443333
5686	399306	443260
5687	399373	443186
5688	399439	443111
5689	399503	443035
5690	399572	442963
5691	399639	442889
5692	399710	442820
5693	399778	442746
5694	399844	442671
5695	399917	442605
5696	399986	442534
5697	400052	442458
5698	400117	442382
5699	400181	442306
5700	400252	442236
5701	400317	442160
5702	400384	442086
5703	400452	442014
5704	400520	441941
5705	400605	441887
5706	400675	441817
5707	400741	441742
5708	400807	441667
5709	400878	441597
5710	400944	441523
5711	401011	441449
5712	401077	441374
5713	401139	441295
5714	401204	441219
5715	401270	441144
5716	401340	441074
5717	401408	441001
5718	401477	440930
5719	401548	440861
5720	401613	440784
5721	401680	440710
5722	401748	440638
5723	401815	440565
5724	401882	440491
5725	401944	440412
5726	402009	440336
5727	402085	440272
5728	402151	440198
5729	402216	440121
5730	402285	440049
5731	402349	439973
5732	402414	439897
5733	402481	439823
5734	402549	439750
5735	402615	439676
5736	402700	439622
5737	402769	439550
5738	402836	439477
5739	402901	439401
5740	402968	439327
5741	403035	439254
5742	403101	439179
5743	403170	439107
5744	403235	439031
5745	403301	438956
5746	403367	438881
5747	403434	438808
5748	403500	438733
5749	403575	438669
5750	403645	438598
5751	403712	438524
5752	403782	438454
5753	403847	438378
5754	403916	438307
5755	403982	438232
5756	404048	438158
5757	404116	438085
5758	404190	438019
5759	404267	437956
5760	404341	437890
5761	404413	437822
5762	404500	437770
5763	404576	437706
5764	404645	437634
5765	404716	437565
5766	404783	437492
5767	404850	437418
5768	404919	437347
5769	404996	437283
5770	405065	437212
5771	405133	437140
5772	405202	437068
5773	405269	436994
5774	405335	436920
5775	405406	436851
5776	405475	436779
5777	405542	436706
5778	405609	436631
5779	405672	436554
5780	405738	436479
5781	405811	436411
5782	405880	436341
5783	405952	436273
5784	406024	436204
5785	406108	436149
5786	406176	436076
5787	406243	436003
5788	406308	435926
5789	406381	435860
5790	406445	435783
5791	406517	435714
5792	406584	435641
5793	406647	435563
5794	406712	435487
5795	406780	435414
5796	406847	435341
5797	406931	435285
5798	407000	435214
5799	407068	435142
5800	407133	435066
5801	407198	434990
5802	407268	434919
5803	407337	434848
5804	407404	434775
5805	407474	434705
5806	407540	434630
5807	407607	434557
5808	407672	434481
5809	407743	434411
5810	407818	434347
5811	407886	434273
5812	407953	434200
5813	408024	434130
5814	408091	434057
5815	408160	433986
5816	408227	433912
5817	408292	433837
5818	408361	433765
5819	408430	433694
5820	408496	433620
5821	408565	433547
5822	408640	433482
5823	408718	433421
5824	408787	433350
5825	408853	433275
5826	408919	433200
5827	408984	433125
5828	409053	433053
5829	409118	432977
5830	409184	432903
5831	409254	432832
5832	409322	432760
5833	409388	432685
5834	409465	432623
5835	409536	432553
5836	409602	432479
5837	409669	432405
5838	409739	432334
5839	409806	432262
5840	409878	432193
5841	409948	432123
5842	410018	432052
5843	410084	431978
5844	410151	431905
5845	410219	431832
5846	410291	431763
5847	410363	431695
5848	410434	431626
5849	410508	431560
5850	410587	431498
5851	410651	431423
5852	410718	431349
5853	410783	431273
5854	410850	431199
5855	410918	431127
5856	410985	431054
5857	411054	430982
5858	411121	430908
5859	411190	430837
5860	411257	430764
5861	411329	430695
5862	411393	430619
5863	411463	430549
5864	411536	430482
5865	411605	430410
5866	411676	430341
5867	411743	430267
5868	411810	430194
5869	411874	430117
5870	411945	430048
5871	412012	429975
5872	412078	429899
5873	412145	429827
5874	412211	429752
5875	412277	429678
5876	412344	429604
5877	412410	429529
5878	412485	429464
5879	412555	429394
5880	412624	429323
5881	412690	429248
5882	412776	429195
5883	412850	429128
5884	412924	429062
5885	412995	428993
5886	413061	428918
5887	413130	428847
5888	413206	428783
5889	413268	428705
5890	413337	428633
5891	413404	428560
5892	413469	428484
5893	413539	428414
5894	413605	428339
5895	413674	428268
5896	413741	428194
5897	413808	428120
5898	413878	428050
5899	413946	427978
5900	414012	427904
5901	414081	427833
5902	414147	427758
5903	414212	427683
5904	414281	427611
5905	414348	427537
5906	414434	427484
5907	414499	427409
5908	414565	427334
5909	414639	427268
5910	414713	427201
5911	414785	427133
5912	414855	427062
5913	414924	426991
5914	414993	426920
5915	415060	426847
5916	415126	426772
5917	415192	426698
5918	415260	426625
5919	415330	426555
5920	415404	426489
5921	415475	426419
5922	415540	426345
5923	415605	426269
5924	415671	426194
5925	415746	426129
5926	415814	426057
5927	415881	425983
5928	415951	425913
5929	416018	425840
5930	416103	425785
5931	416169	425710
5932	416236	425637
5933	416303	425563
5934	416374	425494
5935	416461	425441
5936	416539	425379
5937	416609	425309
5938	416677	425237
5939	416758	425177
5940	416837	425116
5941	416916	425055
5942	416991	424989
5943	417061	424920
5944	417134	424852
5945	417206	424784
5946	417280	424718
5947	417352	424649
5948	417423	424580
5949	417496	424512
5950	417584	424461
5951	417664	424401
5952	417732	424328
5953	417800	424256
5954	417867	424182
5955	417934	424109
5956	418001	424036
5957	418066	423960
5958	418134	423888
5959	418200	423813
5960	418269	423742
5961	418338	423671
5962	418407	423599
5963	418474	423526
5964	418542	423454
5965	418611	423383
5966	418679	423310
5967	418746	423237
5968	418815	423165
5969	418890	423100
5970	418965	423034
5971	419034	422963
5972	419107	422896
5973	419177	422826
5974	419246	422754
5975	419316	422684
5976	419383	422610
5977	419451	422539
5978	419521	422468
5979	419589	422396
5980	419654	422320
5981	419720	422246
5982	419787	422172
5983	419861	422106
5984	419934	422039
5985	420005	421969
5986	420071	421895
5987	420137	421820
5988	420201	421745
5989	420267	421670
5990	420336	421598
5991	420403	421525
5992	420473	421456
5993	420554	421396
5994	420632	421333
5995	420698	421259
5996	420763	421184
5997	420837	421118
5998	420905	421046
5999	420973	420973
6000	421039	420898
6001	421104	420824
6002	421170	420749
6003	421239	420678
6004	421312	420610
6005	421380	420538
6006	421447	420465
6007	421513	420390
6008	421577	420314
6009	421640	420237
6010	421714	420171
6011	421780	420096
6012	421844	420020
6013	421909	419944
6014	421977	419872
6015	422052	419807
6016	422119	419734
6017	422182	419656
6018	422251	419585
6019	422318	419512
6020	422383	419436
6021	422447	419360
6022	422512	419285
6023	422575	419208
6024	422641	419134
6025	422712	419064
6026	422797	419008
6027	422866	418938
6028	422939	418870
6029	423002	418793
6030	423068	418719
6031	423142	418652
6032	423211	418581
6033	423277	418507
6034	423342	418432
6035	423407	418357
6036	423483	418292
6037	423559	418228
6038	423626	418154
6039	423701	418089
6040	423767	418015
6041	423840	417947
6042	423909	417876
6043	423980	417806
6044	424049	417736
6045	424126	417672
6046	424201	417607
6047	424273	417538
6048	424341	417466
6049	424425	417410
6050	424493	417337
6051	424562	417266
6052	424634	417197
6053	424704	417128
6054	424775	417058
6055	424846	416989
6056	424919	416922
6057	424989	416851
6058	425059	416781
6059	425129	416710
6060	425201	416642
6061	425271	416572
6062	425339	416500
6063	425412	416432
6064	425511	416391
6065	425586	416325
6066	425661	416259
6067	425734	416193
6068	425810	416127
6069	425882	416060
6070	425958	415995
6071	426032	415929
6072	426120	415876
6073	426188	415804
6074	426260	415735
6075	426333	415668
6076	426400	415594
6077	426572	415623
6078	426854	415760
6079	427041	415803
6080	427143	415764
6081	427234	415714
6082	427318	415657
6083	427409	415607
6084	427508	415565
6085	427604	415520
6086	427702	415476
6087	427794	415427
6088	427886	415378
6089	427993	415343
6090	428070	415279
6091	428144	415212
6092	428220	415148
6093	428306	415093
6094	428387	415033
6095	428475	414980
6096	428583	414946
6097	428686	414907
6098	428771	414851
6099	428846	414785
6100	428922	414721
6101	428995	414653
6102	429067	414585
6103	429136	414513
6104	429209	414445
6105	429281	414377
6106	429349	414303
6107	429418	414232
6108	429493	414167
6109	429564	414097
6110	429636	414029
6111	429707	413958
6112	429776	413887
6113	429842	413813
6114	429939	413768
6115	430037	413724
6116	430120	413666
6117	430214	413619
6118	430307	413570
6119	430396	413518
6120	430466	413447
6121	430565	413404
6122	430644	413342
6123	430715	413273
6124	430790	413207
6125	430870	413145
6126	430940	413075
6127	431034	413027
6128	431103	412956
6129	431177	412889
6130	431245	412817
6131	431313	412744
6132	431382	412672
6133	431454	412603
6134	431531	412539
6135	431604	412472
6136	431678	412405
6137	431749	412335
6138	431823	412268
6139	431904	412208
6140	432008	412170
6141	432099	412119
6142	432170	412049
6143	432238	411977
6144	432310	411908
6145	432381	411838
6146	432458	411775
6147	432534	411710
6148	432605	411639
6149	432674	411568
6150	432744	411498
6151	432814	411426
6152	432886	411358
6153	432963	411294
6154	433034	411224
6155	433107	411156
6156	433179	411087
6157	433247	411015
6158	433315	410942
6159	433386	410872
6160	433455	410801
6161	433522	410727
6162	433591	410655
6163	433661	410585
6164	433732	410515
6165	433800	410442
6166	433868	410370
6167	433934	410296
6168	434003	410224
6169	434072	410152
6170	434139	410078
6171	434206	410005
6172	434279	409937
6173	434348	409866
6174	434432	409808
6175	434501	409737
6176	434581	409675
6177	434649	409603
6178	434721	409534
6179	434788	409460
6180	434856	409388
6181	434923	409314
6182	434991	409242
6183	435060	409170
6184	435126	409095
6185	435192	409021
6186	435259	408948
6187	435334	408882
6188	435401	408808
6189	435472	408738
6190	435539	408665
6191	435607	408593
6192	435672	408517
6193	435741	408445
6194	435808	408372
6195	435878	408302
6196	435950	408233
6197	436035	408176
6198	436109	408109
6199	436179	408038
6200	436247	407966
6201	436315	407893
6202	436386	407824
6203	436452	407749
6204	436518	407675
6205	436592	407608
6206	436662	407537
6207	436728	407463
6208	436799	407393
6209	436872	407325
6210	436941	407253
6211	437004	407177
6212	437073	407104
6213	437140	407031
6214	437211	406962
6215	437278	406888
6216	437343	406813
6217	437406	406735
6218	437474	406663
6219	437542	406590
6220	437611	406519
6221	437684	406451
6222	437756	406382
6223	437818	406304
6224	437886	406232
6225	437953	406158
6226	438023	406088
6227	438088	406013
6228	438158	405941
6229	438225	405868
6230	438290	405793
6231	438359	405721
6232	438430	405651
6233	438513	405593
6234	438579	405519
6235	438646	405445
6236	438711	405370
6237	438778	405296
6238	438854	405231
6239	438920	405157
6240	438994	405090
6241	439062	405018
6242	439131	404946
6243	439198	404872
6244	439272	404805
6245	439338	404731
6246	439411	404663
6247	439476	404588
6248	439546	404517
6249	439618	404448
6250	439686	404376
6251	439760	404309
6252	439825	404234
6253	439905	404173
6254	440011	404135
6255	440094	404076
6256	440174	404014
6257	440241	403941
6258	440311	403870
6259	440381	403800
6260	440451	403729
6261	440529	403666
6262	440594	403591
6263	440659	403515
6264	440727	403442
6265	440793	403369
6266	440860	403295
6267	440926	403220
6268	440993	403147
6269	441059	403073
6270	441122	402996
6271	441187	402920
6272	441256	402849
6273	441326	402779
6274	441464	402770
6275	441527	402693
6276	441593	402619
6277	441661	402546
6278	441728	402473
6279	441795	402399
6280	441862	402325
6281	441934	402257
6282	442008	402190
6283	442077	402119
6284	442146	402047
6285	442214	401974
6286	442279	401899
6287	442347	401826
6288	442414	401753
6289	442480	401679
6290	442566	401623
6291	442635	401552
6292	442703	401478
6293	442778	401412
6294	442848	401342
6295	442915	401269
6296	442984	401197
6297	443050	401123
6298	443115	401048
6299	443180	400972
6300	443253	400904
6301	443328	400838
6302	443395	400765
6303	443467	400696
6304	443540	400628
6305	443607	400555
6306	443673	400480
6307	443743	400410
6308	443809	400335
6309	443875	400261
6310	443945	400190
6311	444011	400117
6312	444077	400042
6313	444149	399974
6314	444219	399902
6315	444287	399830
6316	444359	399761
6317	444440	399701
6318	444510	399629
6319	444579	399558
6320	444655	399493
6321	444725	399423
6322	444796	399353
6323	444865	399281
6324	444932	399208
6325	444999	399134
6326	445068	399063
6327	445136	398990
6328	445200	398914
6329	445269	398842
6330	445339	398772
6331	445404	398697
6332	445471	398624
6333	445544	398556
6334	445615	398486
6335	445683	398413
6336	445753	398343
6337	445821	398271
6338	445892	398201
6339	445960	398128
6340	446048	398074
6341	446118	398003
6342	446206	397949
6343	446278	397879
6344	446345	397807
6345	446414	397734
6346	446477	397658
6347	446543	397584
6348	446608	397509
6349	446673	397434
6350	446739	397359
6351	446808	397288
6352	446874	397213
6353	446939	397138
6354	447007	397066
6355	447075	396993
6356	447149	396926
6357	447217	396854
6358	447294	396789
6359	447361	396716
6360	447429	396644
6361	447497	396571
6362	447562	396497
6363	447628	396422
6364	447695	396349
6365	447763	396277
6366	447837	396209
6367	447908	396139
6368	447978	396069
6369	448050	396000
6370	448117	395927
6371	448182	395852
6372	448247	395777
6373	448315	395705
6374	448382	395631
6375	448454	395562
6376	448519	395487
6377	448593	395421
6378	448662	395349
6379	448729	395275
6380	448795	395201
6381	448861	395127
6382	448932	395058
6383	449001	394986
6384	449066	394911
6385	449136	394840
6386	449203	394767
6387	449269	394692
6388	449334	394618
6389	449405	394548
6390	449473	394476
6391	449545	394407
6392	449611	394333
6393	449678	394259
6394	449746	394187
6395	449825	394125
6396	449897	394056
6397	449967	393984
6398	450034	393912
6399	450101	393838
6400	450169	393766
6401	450238	393695
6402	450307	393623
6403	450379	393554
6404	450460	393493
6405	450530	393423
6406	450604	393355
6407	450669	393280
6408	450738	393209
6409	450819	393148
6410	450886	393074
6411	450958	393006
6412	451026	392933
6413	451093	392860
6414	451159	392786
6415	451225	392712
6416	451292	392639
6417	451363	392569
6418	451428	392494
6419	451493	392419
6420	451559	392345
6421	451629	392274
6422	451697	392202
6423	451762	392127
6424	451828	392053
6425	451897	391982
6426	451965	391909
6427	452031	391835
6428	452098	391762
6429	452165	391689
6430	452231	391614
6431	452302	391545
6432	452371	391474
6433	452444	391405
6434	452512	391333
6435	452577	391258
6436	452644	391185
6437	452712	391113
6438	452780	391040
6439	452853	390973
6440	452924	390903
6441	452991	390829
6442	453059	390757
6443	453124	390682
6444	453191	390609
6445	453264	390541
6446	453332	390469
6447	453408	390403
6448	453482	390336
6449	453564	390276
6450	453631	390202
6451	453698	390129
6452	453760	390052
6453	453836	389987
6454	453904	389914
6455	453971	389841
6456	454038	389768
6457	454108	389697
6458	454175	389624
6459	454245	389553
6460	454324	389490
6461	454402	389427
6462	454466	389352
6463	454543	389286
6464	454614	389217
6465	454685	389147
6466	454751	389073
6467	454817	388999
6468	454882	388924
6469	454947	388850
6470	455014	388776
6471	455080	388703
6472	455147	388629
6473	455216	388557
6474	455293	388493
6475	455360	388420
6476	455428	388348
6477	455493	388273
6478	455558	388198
6479	455624	388124
6480	455690	388050
6481	455756	387976
6482	455828	387908
6483	455900	387838
6484	455975	387772
6485	456052	387708
6486	456119	387634
6487	456188	387563
6488	456258	387492
6489	456333	387426
6490	456404	387356
6491	456474	387286
6492	456548	387219
6493	456617	387147
6494	456686	387076
6495	456759	387007
6496	456829	386937
6497	456904	386870
6498	456976	386802
6499	457041	386727
6500	457109	386654
6501	457179	386584
6502	457271	386532
6503	457344	386464
6504	457416	386395
6505	457495	386333
6506	457566	386263
6507	457635	386191
6508	457706	386121
6509	457778	386052
6510	457845	385980
6511	457919	385912
6512	457989	385841
6513	458062	385774
6514	458134	385705
6515	458210	385639
6516	458281	385569
6517	458351	385499
6518	458423	385430
6519	458504	385369
6520	458578	385301
6521	458648	385231
6522	458719	385161
6523	458799	385098
6524	458868	385027
6525	458940	384958
6526	459011	384888
6527	459096	384830
6528	459165	384759
6529	459233	384687
6530	459304	384617
6531	459371	384544
6532	459443	384475
6533	459511	384403
6534	459578	384330
6535	459644	384256
6536	459715	384186
6537	459783	384113
6538	459852	384042
6539	459962	384005
6540	460044	383944
6541	460201	383946
6542	460319	383916
6543	460438	383886
6544	460527	383831
6545	460635	383792
6546	460712	383727
6547	460795	383667
6548	460871	383601
6549	460974	383558
6550	461065	383506
6551	461151	383448
6552	461245	383397
6553	461320	383331
6554	461396	383265
6555	461463	383191
6556	461531	383119
6557	461600	383048
6558	461667	382975
6559	461734	382901
6560	461806	382832
6561	461882	382766
6562	461957	382700
6563	462027	382630
6564	462098	382559
6565	462166	382487
6566	462237	382417
6567	462305	382344
6568	462373	382272
6569	462443	382202
6570	462512	382130
6571	462580	382058
6572	462646	381984
6573	462718	381915
6574	462799	381853
6575	462877	381789
6576	462950	381720
6577	463030	381658
6578	463099	381586
6579	463165	381513
6580	463230	381438
6581	463311	381376
6582	463384	381308
6583	463457	381240
6584	463527	381169
6585	463595	381097
6586	463663	381024
6587	463730	380951
6588	463796	380877
6589	463864	380805
6590	463930	380730
6591	463997	380658
6592	464067	380587
6593	464140	380519
6594	464213	380451
6595	464290	380385
6596	464371	380324
6597	464438	380251
6598	464505	380178
6599	464574	380106
6600	464643	380035
6601	464711	379962
6602	464781	379891
6603	464846	379817
6604	464912	379743
6605	464984	379673
6606	465052	379601
6607	465118	379527
6608	465188	379456
6609	465253	379382
6610	465325	379312
6611	465394	379241
6612	465457	379165
6613	465524	379092
6614	465594	379021
6615	465666	378952
6616	465737	378882
6617	465817	378819
6618	465888	378749
6619	465964	378684
6620	466045	378622
6621	466113	378550
6622	466179	378475
6623	466248	378404
6624	466314	378330
6625	466384	378259
6626	466450	378186
6627	466520	378115
6628	466588	378042
6629	466655	377969
6630	466724	377898
6631	466799	377832
6632	466870	377761
6633	466941	377691
6634	467008	377619
6635	467080	377549
6636	467148	377477
6637	467219	377407
6638	467286	377334
6639	467352	377260
6640	467415	377184
6641	467482	377111
6642	467550	377038
6643	467618	376966
6644	467685	376893
6645	467752	376820
6646	467819	376746
6647	467895	376681
6648	467968	376612
6649	468043	376546
6650	468114	376476
6651	468179	376401
6652	468245	376327
6653	468310	376252
6654	468375	376178
6655	468441	376104
6656	468508	376031
6657	468572	375955
6658	468641	375884
6659	468704	375808
6660	468771	375734
6661	468838	375661
6662	468904	375588
6663	468971	375515
6664	469038	375441
6665	469106	375369
6666	469177	375299
6667	469245	375227
6668	469323	375162
6669	469389	375088
6670	469457	375017
6671	469520	374940
6672	469584	374865
6673	469651	374792
6674	469719	374720
6675	469792	374651
6676	469861	374580
6677	469926	374505
6678	469996	374434
6679	470066	374364
6680	470137	374294
6681	470210	374226
6682	470282	374157
6683	470368	374099
6684	470437	374028
6685	470508	373958
6686	470581	373889
6687	470650	373817
6688	470715	373743
6689	470788	373675
6690	470857	373603
6691	470924	373531
6692	470992	373458
6693	471060	373386
6694	471129	373314
6695	471198	373243
6696	471266	373171
6697	471335	373099
6698	471408	373031
6699	471476	372958
6700	471543	372886
6701	471613	372815
6702	471680	372742
6703	471744	372667
6704	471811	372593
6705	471877	372520
6706	471945	372447
6707	472009	372372
6708	472074	372298
6709	472139	372223
6710	472206	372150
6711	472286	372087
6712	472358	372018
6713	472425	371945
6714	472490	371871
6715	472565	371804
6716	472633	371732
6717	472701	371659
6718	472769	371587
6719	472834	371512
6720	472899	371438
6721	472967	371366
6722	473036	371294
6723	473103	371221
6724	473170	371148
6725	473236	371075
6726	473301	371000
6727	473367	370926
6728	473435	370854
6729	473502	370781
6730	473568	370707
6731	473633	370633
6732	473700	370559
6733	473767	370487
6734	473835	370414
6735	473902	370341
6736	473970	370269
6737	474035	370194
6738	474100	370120
6739	474174	370053
6740	474247	369985
6741	474333	369926
6742	474399	369853
6743	474471	369784
6744	474542	369714
6745	474609	369641
6746	474678	369569
6747	474750	369500
6748	474814	369425
6749	474880	369351
6750	474952	369282
6751	475019	369209
6752	475084	369134
6753	475150	369060
6754	475215	368986
6755	475303	368930
6756	475370	368856
6757	475436	368783
6758	475502	368709
6759	475572	368638
6760	475637	368564
6761	475703	368491
6762	475771	368418
6763	475843	368349
6764	475914	368279
6765	475997	368219
6766	476063	368145
6767	476130	368072
6768	476199	368001
6769	476274	367934
6770	476351	367868
6771	476421	367798
6772	476490	367726
6773	476556	367653
6774	476623	367580
6775	476690	367507
6776	476766	367441
6777	476835	367370
6778	476903	367297
6779	476967	367223
6780	477034	367149
6781	477105	367079
6782	477174	367008
6783	477239	366933
6784	477303	366858
6785	477373	366788
6786	477440	366715
6787	477511	366645
6788	477577	366571
6789	477645	366499
6790	477713	366427
6791	477780	366354
6792	477848	366282
6793	477916	366210
6794	477983	366137
6795	478051	366065
6796	478118	365992
6797	478184	365918
6798	478246	365842
6799	478316	365771
6800	478382	365697
6801	478450	365625
6802	478515	365551
6803	478578	365475
6804	478652	365407
6805	478720	365335
6806	478793	365267
6807	478862	365196
6808	478955	365143
6809	479033	365078
6810	479100	365005
6811	479165	364931
6812	479231	364857
6813	479297	364783
6814	479364	364710
6815	479438	364643
6816	479506	364571
6817	479572	364497
6818	479644	364428
6819	479713	364357
6820	479777	364282
6821	479852	364214
6822	479922	364144
6823	479991	364073
6824	480057	363999
6825	480126	363928
6826	480194	363856
6827	480261	363783
6828	480333	363714
6829	480416	363653
6830	480486	363582
6831	480553	363509
6832	480617	363434
6833	480683	363360
6834	480746	363285
6835	480814	363212
6836	480881	363140
6837	480958	363075
6838	481027	363003
6839	481092	362929
6840	481165	362860
6841	481236	362791
6842	481309	362722
6843	481380	362653
6844	481444	362578
6845	481508	362502
6846	481574	362429
6847	481644	362358
6848	481712	362286
6849	481775	362210
6850	481849	362143
6851	481918	362072
6852	481983	361997
6853	482049	361923
6854	482115	361850
6855	482184	361778
6856	482251	361706
6857	482318	361633
6858	482388	361562
6859	482454	361489
6860	482522	361417
6861	482608	361358
6862	482675	361285
6863	482749	361218
6864	482821	361148
6865	482888	361076
6866	482956	361004
6867	483023	360931
6868	483094	360861
6869	483158	360786
6870	483235	360721
6871	483303	360648
6872	483377	360581
6873	483447	360510
6874	483519	360441
6875	483591	360372
6876	483661	360301
6877	483732	360231
6878	483800	360160
6879	483865	360086
6880	483936	360015
6881	484003	359943
6882	484079	359877
6883	484150	359807
6884	484221	359737
6885	484304	359676
6886	484370	359603
6887	484440	359532
6888	484515	359465
6889	484583	359393
6890	484649	359319
6891	484714	359245
6892	484780	359172
6893	484846	359098
6894	484916	359028
6895	484982	358954
6896	485048	358881
6897	485112	358806
6898	485187	358739
6899	485260	358670
6900	485355	358618
6901	485425	358548
6902	485494	358476
6903	485561	358404
6904	485633	358334
6905	485702	358263
6906	485775	358195
6907	485844	358123
6908	485931	358065
6909	486001	357995
6910	486067	357921
6911	486135	357849
6912	486225	357793
6913	486301	357728
6914	486366	357653
6915	486434	357581
6916	486501	357508
6917	486566	357434
6918	486632	357360
6919	486699	357287
6920	486764	357213
6921	486829	357139
6922	486898	357068
6923	486964	356994
6924	487030	356921
6925	487102	356852
6926	487168	356778
6927	487237	356707
6928	487309	356638
6929	487378	356566
6930	487446	356494
6931	487510	356420
6932	487580	356349
6933	487646	356276
6934	487712	356202
6935	487783	356132
6936	487851	356060
6937	487923	355991
6938	487993	355920
6939	488057	355846
6940	488123	355772
6941	488187	355697
6942	488253	355624
6943	488319	355550
6944	488385	355477
6945	488453	355404
6946	488526	355336
6947	488599	355268
6948	488669	355198
6949	488736	355125
6950	488803	355052
6951	488868	354978
6952	488934	354904
6953	489001	354831
6954	489067	354758
6955	489130	354683
6956	489196	354609
6957	489260	354534
6958	489325	354460
6959	489393	354388
6960	489461	354316
6961	489525	354241
6962	489593	354169
6963	489659	354096
6964	489728	354025
6965	489795	353952
6966	489861	353878
6967	489930	353807
6968	490004	353739
6969	490096	353685
6970	490164	353612
6971	490241	353547
6972	490312	353477
6973	490389	353412
6974	490454	353337
6975	490520	353264
6976	490587	353191
6977	490658	353122
6978	490729	353052
6979	490806	352987
6980	490874	352914
6981	490945	352844
6982	491016	352775
6983	491084	352702
6984	491152	352631
6985	491219	352558
6986	491292	352490
6987	491369	352424
6988	491442	352356
6989	491517	352289
6990	491589	352220
6991	491656	352147
6992	491724	352075
6993	491802	352010
6994	491872	351940
6995	491946	351872
6996	492016	351802
6997	492086	351731
6998	492159	351662
6999	492232	351594
7000	492308	351528
7001	492389	351465
7002	492462	351397
7003	492529	351324
7004	492604	351257
7005	492674	351186
7006	492743	351115
7007	492817	351048
7008	492899	350986
7009	492978	350921
7010	493050	350852
7011	493386	350971
7012	493518	350944
7013	493633	350906
7014	493750	350869
7015	493863	350829
7016	493944	350766
7017	494032	350708
7018	494118	350649
7019	494204	350589
7020	494304	350539
7021	494411	350495
7022	494499	350437
7023	494604	350392
7024	494707	350344
7025	494814	350300
7026	494950	350275
7027	495032	350213
7028	495128	350161
7029	495255	350131
7030	495370	350091
7031	495472	350043
7032	495585	350003
7033	495677	349947
7034	495754	349882
7035	495830	349815
7036	495915	349755
7037	496005	349699
7038	496088	349637
7039	496162	349568
7040	496277	349530
7041	496362	349469
7042	496440	349404
7043	496512	349334
7044	496587	349267
7045	496672	349207
7046	496808	349182
7047	496897	349125
7048	496976	349061
7049	497059	348999
7050	497133	348931
7051	497212	348866
7052	497286	348798
7053	497362	348731
7054	497433	348661
7055	497511	348596
7056	497585	348528
7057	497657	348458
7058	497736	348394
7059	497818	348331
7060	497890	348262
7061	497963	348193
7062	498034	348123
7063	498104	348052
7064	498171	347979
7065	498243	347909
7066	498310	347837
7067	498379	347765
7068	498448	347694
7069	498517	347622
7070	498586	347550
7071	498654	347478
7072	498722	347406
7073	498809	347347
7074	498889	347283
7075	498958	347212
7076	499028	347140
7077	499096	347068
7078	499164	346996
7079	499234	346925
7080	499304	346854
7081	499374	346783
7082	499440	346710
7083	499505	346635
7084	499572	346562
7085	499636	346487
7086	499706	346417
7087	499822	346378
7088	499909	346318
7089	499987	346253
7090	500054	346180
7091	500119	346106
7092	500193	346038
7093	500260	345965
7094	500328	345893
7095	500409	345829
7096	500478	345758
7097	500544	345684
7098	500612	345612
7099	500683	345542
7100	500749	345468
7101	500816	345395
7102	500885	345323
7103	500953	345251
7104	501020	345178
7105	501089	345107
7106	501157	345035
7107	501221	344959
7108	501296	344892
7109	501378	344829
7110	501448	344759
7111	501515	344686
7112	501582	344612
7113	501649	344540
7114	501711	344463
7115	501776	344389
